CustomerKey,Gender,Name,City,State,Country,Continent,Birthday
235534,Female,"Mary Gaither",Quebec,Quebec,Canada,"North America","1959-05-14 00:00:00"
235607,Female,"Jeanette Tejada",Cornwall,Ontario,Canada,"North America","1959-09-26 00:00:00"
235730,Female,"Ethel Harrison",Barrington,"Nova Scotia",Canada,"North America","1949-12-20 00:00:00"
235891,Female,"Ethel Poss",Toronto,Ontario,Canada,"North America","1983-03-24 00:00:00"
236161,Female,"Nicole Lewis",Montreal,Quebec,Canada,"North America","1967-10-06 00:00:00"
236612,Male,"Johnathon Burleson","North Bay",Ontario,Canada,"North America","1964-10-12 00:00:00"
236812,Male,"Al Heslin",Glenavon,Saskatchewan,Canada,"North America","1970-11-23 00:00:00"
236846,Male,"Anthony Jarvis",Tiverton,Ontario,Canada,"North America","1940-03-06 00:00:00"
236863,Male,"John Wright",Winnipeg,Manitoba,Canada,"North America","1954-04-30 00:00:00"
236974,Female,"Sandra Hollenbeck",Lloydminster,Alberta,Canada,"North America","1941-12-31 00:00:00"
237000,Male,"George Brown","Christina Lake","British Columbia",Canada,"North America","1938-03-01 00:00:00"
237358,Male,"Mark Blair",Olds,Alberta,Canada,"North America","1961-01-31 00:00:00"
237541,Male,"James Dickey",Montreal,Quebec,Canada,"North America","1992-03-30 00:00:00"
237557,Female,"Robin Hoover",Newmarket,Ontario,Canada,"North America","1999-04-16 00:00:00"
237725,Male,"Bryan Gonzalez",Roseneath,Ontario,Canada,"North America","2001-12-01 00:00:00"
237911,Male,"Jeremy Patrick",Sherbrooke,Quebec,Canada,"North America","1947-10-18 00:00:00"
238065,Male,"Joseph Adams",London,Ontario,Canada,"North America","1981-01-15 00:00:00"
238069,Male,"Alfred Garrett",Toronto,Ontario,Canada,"North America","1988-02-08 00:00:00"
238385,Male,"Robert Malone",Kelowna,"British Columbia",Canada,"North America","1938-09-09 00:00:00"
238624,Male,"Daniel Hammer","Fort St John","British Columbia",Canada,"North America","1951-07-24 00:00:00"
238625,Male,"Jeff Reynolds",Victoria,"British Columbia",Canada,"North America","1951-09-20 00:00:00"
238678,Male,"Antonio Petersen","Medicine Hat",Alberta,Canada,"North America","1971-01-07 00:00:00"
238806,Female,"Karen Ford","Franklin Centre",Quebec,Canada,"North America","1962-12-30 00:00:00"
238820,Male,"David Fraire",Humboldt,Saskatchewan,Canada,"North America","1967-04-09 00:00:00"
238986,Male,"Steven Flores",Lindsay,Ontario,Canada,"North America","1996-04-10 00:00:00"
239066,Female,"Carol Hoffman",Trail,"British Columbia",Canada,"North America","1956-06-25 00:00:00"
239126,Male,"Gary Jackson",Avonmore,Ontario,Canada,"North America","1984-10-05 00:00:00"
239134,Male,"Nicholas Kelly","La Tuque",Quebec,Canada,"North America","1973-06-04 00:00:00"
239187,Female,"Viva Tocco",Calgary,Alberta,Canada,"North America","1958-11-11 00:00:00"
239297,Female,"Kendra Scott",Brantford,Ontario,Canada,"North America","1983-09-29 00:00:00"
239424,Male,"Randy King",Toronto,Ontario,Canada,"North America","1984-07-28 00:00:00"
239502,Male,"Bernard Davis",Chilliwack,"British Columbia",Canada,"North America","1990-04-08 00:00:00"
239571,Female,"Marie Tate","North Vancouver","British Columbia",Canada,"North America","1935-06-05 00:00:00"
239647,Female,"Jane Matthews","Pointe Au Baril",Ontario,Canada,"North America","1937-01-26 00:00:00"
239934,Male,"Anthony Olsen","Bear Canyon",Alberta,Canada,"North America","1993-07-03 00:00:00"
239991,Male,"Wayne Chung","High Prairie",Alberta,Canada,"North America","1951-04-21 00:00:00"
240017,Female,"Nicole Lopez","Okanagan Mission","British Columbia",Canada,"North America","1953-10-01 00:00:00"
240085,Female,"Jena Lundy",Williamsburg,Ontario,Canada,"North America","1972-12-05 00:00:00"
240328,Female,"Rose Fawcett",Toronto,Ontario,Canada,"North America","1942-07-07 00:00:00"
240341,Male,"Gregory Morgan",Peterborough,Ontario,Canada,"North America","1994-04-22 00:00:00"
240344,Male,"Stephen Silcox",Toronto,Ontario,Canada,"North America","1994-08-10 00:00:00"
240347,Female,"Beatrice Robinson","New Westminster","British Columbia",Canada,"North America","1978-05-24 00:00:00"
240370,Male,"Ryan Coca",Toronto,Ontario,Canada,"North America","1963-11-12 00:00:00"
240527,Female,"Hailey Matthews",Brockville,Ontario,Canada,"North America","1989-03-03 00:00:00"
240595,Male,"Daniel Williamson",Lachute,Quebec,Canada,"North America","1978-12-18 00:00:00"
240609,Female,"Connie Delgado",Kintore,Ontario,Canada,"North America","1984-01-25 00:00:00"
240858,Male,"Harvey Ahmad",Vancouver,"British Columbia",Canada,"North America","1966-09-09 00:00:00"
241006,Female,"Carmella Kovach",Saskatoon,Saskatchewan,Canada,"North America","1960-12-16 00:00:00"
241136,Male,"Jermaine Gardner",Calgary,Alberta,Canada,"North America","1966-04-24 00:00:00"
241230,Female,"Della Calhoun","Wolfe Island",Ontario,Canada,"North America","1964-11-08 00:00:00"
241365,Male,"Matthew Moncrief",Rosedale,"British Columbia",Canada,"North America","2001-12-12 00:00:00"
241436,Male,"Rickie Springer",Montreal,Quebec,Canada,"North America","1944-11-01 00:00:00"
241450,Male,"James Knight","Parry Sound",Ontario,Canada,"North America","1958-04-20 00:00:00"
241513,Female,"Heidi Powers",Kelowna,"British Columbia",Canada,"North America","2001-04-28 00:00:00"
241610,Male,"Blake Robinson",Nanaimo,"British Columbia",Canada,"North America","1941-02-03 00:00:00"
241724,Female,"Misty Ball",Brandon,Manitoba,Canada,"North America","1945-11-28 00:00:00"
241760,Male,"Paul Guy",Cranbrook,"British Columbia",Canada,"North America","1998-03-10 00:00:00"
241885,Female,"Tina Mock",Winnipeg,Manitoba,Canada,"North America","1986-06-02 00:00:00"
242098,Male,"Martin Clark",Tignish,"Prince Edward Island",Canada,"North America","1952-01-20 00:00:00"
242542,Female,"Colleen Moore","Campbell River","British Columbia",Canada,"North America","1998-09-02 00:00:00"
242571,Male,"John Daigle","North Bay",Ontario,Canada,"North America","1979-01-27 00:00:00"
242781,Male,"Stephen Gritton",Toronto,Ontario,Canada,"North America","1984-03-10 00:00:00"
242897,Female,"Sherri Fray",Vancouver,"British Columbia",Canada,"North America","1978-04-16 00:00:00"
242901,Male,"Allen Tran",Toronto,Ontario,Canada,"North America","1943-11-16 00:00:00"
242920,Male,"Stephen Powell","New Westminster","British Columbia",Canada,"North America","1937-05-03 00:00:00"
242985,Female,"Donna Shannon",Rosetown,Saskatchewan,Canada,"North America","1992-07-14 00:00:00"
243036,Female,"Denese McDaniel",Toronto,Ontario,Canada,"North America","1947-08-29 00:00:00"
243073,Female,"Kathy Allen",Calgary,Alberta,Canada,"North America","1974-02-05 00:00:00"
243170,Female,"Susan Dee","St Hyacinthe",Quebec,Canada,"North America","1948-03-23 00:00:00"
243209,Female,"Molly Clark",Courtenay,"British Columbia",Canada,"North America","1949-04-17 00:00:00"
243332,Male,"Cory Potter","Mulhurst Bay",Alberta,Canada,"North America","1962-06-06 00:00:00"
243341,Female,"Cecile Herman",Ottawa,Ontario,Canada,"North America","1981-10-19 00:00:00"
243543,Female,"Marta Ramm",Richmond,"British Columbia",Canada,"North America","1974-06-03 00:00:00"
243747,Male,"Bill Caldwell","St Catharines",Ontario,Canada,"North America","1961-08-06 00:00:00"
243799,Male,"Troy Brandon",Winnipeg,Manitoba,Canada,"North America","1975-05-28 00:00:00"
243807,Male,"Troy Hobbs",Toronto,Ontario,Canada,"North America","1995-09-29 00:00:00"
243917,Female,"Summer Brown",Toronto,Ontario,Canada,"North America","1983-02-07 00:00:00"
244065,Female,"Dawn Stanfill",Toronto,Ontario,Canada,"North America","1981-05-15 00:00:00"
244179,Male,"Peter Hummel",Calgary,Alberta,Canada,"North America","1985-12-12 00:00:00"
244193,Male,"Daniel Lippert",Etobicoke,Ontario,Canada,"North America","1959-03-15 00:00:00"
244320,Male,"Douglas Richards","Lansdowne House",Ontario,Canada,"North America","1977-06-30 00:00:00"
244323,Male,"Freddie Gorney",Toronto,Ontario,Canada,"North America","1985-01-27 00:00:00"
244354,Female,"Esther Smith","South Slocan","British Columbia",Canada,"North America","1962-02-12 00:00:00"
244462,Female,"Shanon Watson",Vancouver,"British Columbia",Canada,"North America","1952-11-23 00:00:00"
244465,Male,"Raymond Calderon",Bjorkdale,Saskatchewan,Canada,"North America","1975-05-22 00:00:00"
244545,Female,"Joan Bedard",Vancouver,"British Columbia",Canada,"North America","1993-02-14 00:00:00"
244601,Female,"Brittany Borders",Newmarket,Ontario,Canada,"North America","1959-09-09 00:00:00"
244737,Female,"Barbara Maciejewski",Vancouver,"British Columbia",Canada,"North America","1974-07-06 00:00:00"
244792,Male,"Myron Holman",Malton,Ontario,Canada,"North America","1981-02-14 00:00:00"
244921,Male,"Benjamin Weaver",London,Ontario,Canada,"North America","1938-07-12 00:00:00"
244931,Male,"Horacio Saavedra",Carmacks,Yukon,Canada,"North America","1943-04-12 00:00:00"
244936,Female,"Carolee Miller",Toronto,Ontario,Canada,"North America","1940-12-06 00:00:00"
245017,Female,"Maria Aultman",Chelsea,Quebec,Canada,"North America","1990-02-14 00:00:00"
245143,Female,"Gladys Kilpatrick",Quebec,Quebec,Canada,"North America","1974-08-15 00:00:00"
245372,Female,"Janet Greer",Brockville,Ontario,Canada,"North America","1937-02-11 00:00:00"
245649,Male,"Daniel Horton",Hughenden,Alberta,Canada,"North America","1964-04-27 00:00:00"
245739,Male,"Franklyn Edmonson",Montreal,Quebec,Canada,"North America","1945-01-26 00:00:00"
245808,Male,"Mark Macias",Stittsville,Ontario,Canada,"North America","1940-04-20 00:00:00"
245912,Female,"Evelyn Lavender",Calgary,Alberta,Canada,"North America","1959-11-29 00:00:00"
245936,Male,"Shane Becker","St Charles",Ontario,Canada,"North America","1993-07-14 00:00:00"
246420,Male,"Willie Sanchez",Richmond,"British Columbia",Canada,"North America","1965-03-22 00:00:00"
246656,Male,"Christopher White",Edmonton,Alberta,Canada,"North America","1962-06-24 00:00:00"
246888,Male,"Joseph Bryant","Kirkland Lake",Ontario,Canada,"North America","1971-03-29 00:00:00"
247032,Male,"Jason Welch","Francois Lake","British Columbia",Canada,"North America","1967-12-19 00:00:00"
247129,Male,"Edward Sims",Calgary,Alberta,Canada,"North America","1998-03-08 00:00:00"
247132,Female,"Joyce Davis",Ottawa,Ontario,Canada,"North America","1963-04-10 00:00:00"
247171,Female,"Candis Manning",Vancouver,"British Columbia",Canada,"North America","1998-03-11 00:00:00"
247443,Male,"Dennis Perryman","Wha Ti","Northwest Territories",Canada,"North America","1966-01-31 00:00:00"
247706,Male,"Michael Hopkins",Highgate,Ontario,Canada,"North America","1996-01-07 00:00:00"
247866,Male,"Michael Faught",Edmonton,Alberta,Canada,"North America","1987-12-26 00:00:00"
247966,Female,"Mary Howze",Montreal,Quebec,Canada,"North America","1960-08-29 00:00:00"
247971,Female,"Rose Cox",Ottawa,Ontario,Canada,"North America","2000-01-01 00:00:00"
248178,Female,"Mary Alvarez",Carbon,Alberta,Canada,"North America","1947-04-01 00:00:00"
248283,Female,"Pamela Gantt",Domremy,Saskatchewan,Canada,"North America","1955-05-27 00:00:00"
248406,Female,"Lynne Stanton","East Hereford",Quebec,Canada,"North America","1991-08-05 00:00:00"
248476,Male,"Elliott Dahl",Edmonton,Alberta,Canada,"North America","2001-01-03 00:00:00"
248555,Male,"Clarence Chiasson",Huntingdon,"British Columbia",Canada,"North America","1985-08-20 00:00:00"
248607,Male,"Robert Dowd",Oshawa,Ontario,Canada,"North America","1951-06-02 00:00:00"
248677,Female,"Jennifer Rosenblum",Quebec,Quebec,Canada,"North America","1991-09-29 00:00:00"
248690,Female,"Glenda Mitchell",Gorrie,Ontario,Canada,"North America","1938-05-18 00:00:00"
249120,Male,"Craig Burch",Newmarket,Ontario,Canada,"North America","1983-08-25 00:00:00"
249261,Female,"Terry Bowen",Montreal,Quebec,Canada,"North America","1968-09-19 00:00:00"
249269,Female,"Mary Brown",Bromptonville,Quebec,Canada,"North America","1966-12-27 00:00:00"
249320,Female,"Sarah Hall","Red Deer",Alberta,Canada,"North America","1953-06-20 00:00:00"
249397,Female,"Stacey Nabors",Kitchener,Ontario,Canada,"North America","1949-02-07 00:00:00"
249578,Female,"Shirley Fife",Victoria,"British Columbia",Canada,"North America","1947-10-16 00:00:00"
249893,Female,"Mary Simms",Kamloops,"British Columbia",Canada,"North America","1938-07-26 00:00:00"
249956,Female,"Brittany Grizzard",Edmonton,Alberta,Canada,"North America","1971-07-30 00:00:00"
250052,Male,"Justin Champion","Niagara Falls",Ontario,Canada,"North America","1976-12-01 00:00:00"
250176,Male,"Charles Cooper",Toronto,Ontario,Canada,"North America","1993-08-08 00:00:00"
250194,Male,"Christopher Jones",Chilliwack,"British Columbia",Canada,"North America","1955-01-12 00:00:00"
250739,Female,"Anna Howe",Penticton,"British Columbia",Canada,"North America","1974-09-23 00:00:00"
250804,Male,"Rafael Scott",Ottawa,Ontario,Canada,"North America","1940-09-28 00:00:00"
250824,Male,"Brian McAtee","Stoney Creek",Ontario,Canada,"North America","1954-05-17 00:00:00"
250884,Male,"Kyle Askins",Brampton,Ontario,Canada,"North America","1948-03-04 00:00:00"
250944,Male,"Dallas Hudson",Welland,Ontario,Canada,"North America","1976-03-01 00:00:00"
250990,Male,"Dan Grainger",Sudbury,Ontario,Canada,"North America","1947-08-23 00:00:00"
251045,Female,"Catherine Carter",Longueuil,Quebec,Canada,"North America","1936-12-19 00:00:00"
251069,Male,"Roy Peterson",Nanaimo,"British Columbia",Canada,"North America","1942-10-28 00:00:00"
251084,Female,"Mary Dejean",Bonaventure,Quebec,Canada,"North America","1950-07-25 00:00:00"
251252,Male,"Frank Harris",Estevan,Saskatchewan,Canada,"North America","1995-05-18 00:00:00"
251282,Male,"Philip Holley",Calgary,Alberta,Canada,"North America","1976-05-13 00:00:00"
251344,Male,"Charles Rosa",Toronto,Ontario,Canada,"North America","1990-04-01 00:00:00"
251587,Male,"Gregory West",Unionville,Ontario,Canada,"North America","1935-07-26 00:00:00"
251670,Male,"Dennis Barnett",Hamilton,Ontario,Canada,"North America","1956-06-24 00:00:00"
252272,Female,"Brenda Fairley",Cobalt,Ontario,Canada,"North America","1981-02-11 00:00:00"
252545,Male,"Michael Gabriel",Ottawa,Ontario,Canada,"North America","1945-07-15 00:00:00"
252611,Female,"Kris Crist",Ottawa,Ontario,Canada,"North America","1954-07-03 00:00:00"
252662,Male,"Antonio Baker",Nanaimo,"British Columbia",Canada,"North America","1947-10-22 00:00:00"
252769,Male,"Charles Edwards",Montreal,Quebec,Canada,"North America","1984-05-01 00:00:00"
253141,Male,"Tony Ricardo","New Westminster","British Columbia",Canada,"North America","1954-09-01 00:00:00"
253233,Female,"Elva Wong","Port Perry",Ontario,Canada,"North America","1962-12-13 00:00:00"
253278,Male,"Robert Tice",Vancouver,"British Columbia",Canada,"North America","1985-09-15 00:00:00"
253281,Female,"Mary Veit",Windsor,Ontario,Canada,"North America","1976-11-28 00:00:00"
253377,Male,"Clifford McCoy",Chatham,Ontario,Canada,"North America","1963-04-07 00:00:00"
253505,Female,"Sherry Frazier",Kensington,"Prince Edward Island",Canada,"North America","1981-07-26 00:00:00"
253567,Male,"Samuel Benavides",Vancouver,"British Columbia",Canada,"North America","1936-10-02 00:00:00"
253632,Female,"Patricia Mott",Creelman,Saskatchewan,Canada,"North America","1949-04-11 00:00:00"
253813,Female,"Chasity Bailey",Edmonton,Alberta,Canada,"North America","1979-01-13 00:00:00"
254142,Male,"Thomas Abbas",Ottawa,Ontario,Canada,"North America","1981-08-07 00:00:00"
254265,Male,"Greg Koch",Yellowknife,"Northwest Territories",Canada,"North America","1973-04-27 00:00:00"
254331,Male,"Jerrell Stepp",Hamilton,Ontario,Canada,"North America","1980-07-27 00:00:00"
254402,Female,"Donna Jones",Radway,Alberta,Canada,"North America","1951-12-03 00:00:00"
254407,Male,"Herman Wiley",Quebec,Quebec,Canada,"North America","1982-05-13 00:00:00"
254540,Female,"Hazel Skiles",Peterborough,Ontario,Canada,"North America","1988-06-10 00:00:00"
254779,Female,"Susan Brewster",Guelph,Ontario,Canada,"North America","2000-08-14 00:00:00"
254795,Female,"Virginia Lawson",London,Ontario,Canada,"North America","1993-09-13 00:00:00"
254816,Female,"Ida Martin",Sherbrooke,Quebec,Canada,"North America","1978-02-20 00:00:00"
254825,Female,"Barbara Singleton",Edmonton,Alberta,Canada,"North America","1981-10-07 00:00:00"
254861,Male,"Richard Gonzales",Montreal,Quebec,Canada,"North America","1989-06-11 00:00:00"
255089,Male,"John Smith",Ottawa,Ontario,Canada,"North America","1956-08-03 00:00:00"
255161,Female,"Julia Stripling",Ajax,Ontario,Canada,"North America","1990-12-11 00:00:00"
255267,Female,"Nenita Thibodeau","St Catharines",Ontario,Canada,"North America","1956-03-16 00:00:00"
255284,Male,"Jose Baker",Palgrave,Ontario,Canada,"North America","1994-05-28 00:00:00"
255295,Female,"Meggan Zoeller",Holdfast,Saskatchewan,Canada,"North America","1963-11-13 00:00:00"
255312,Male,"Gerald Comer",Vancouver,"British Columbia",Canada,"North America","1939-10-23 00:00:00"
255406,Female,"Mary McKee",Calgary,Alberta,Canada,"North America","1936-06-14 00:00:00"
255479,Male,"Joel Martinez","Ile Perrot",Quebec,Canada,"North America","1950-04-09 00:00:00"
255536,Male,"William Eley",Victoria,"British Columbia",Canada,"North America","1968-01-13 00:00:00"
255723,Male,"Manuel Hohn",Toronto,Ontario,Canada,"North America","1940-05-29 00:00:00"
255882,Male,"David Gooden","Ste Eulalie",Quebec,Canada,"North America","1987-01-09 00:00:00"
256114,Female,"Rose Willis",Ottawa,Ontario,Canada,"North America","1984-09-04 00:00:00"
256411,Male,"Matt Lussier",Vancouver,"British Columbia",Canada,"North America","1992-06-27 00:00:00"
256475,Male,"Johnny Sanders","West Vancouver","British Columbia",Canada,"North America","1962-03-19 00:00:00"
256526,Male,"James Rogers",Barrie,Ontario,Canada,"North America","1936-06-10 00:00:00"
256531,Male,"Carson Jones",Quebec,Quebec,Canada,"North America","1998-06-18 00:00:00"
256789,Male,"Kenneth Hutchings",Ottawa,Ontario,Canada,"North America","1960-07-26 00:00:00"
256828,Male,"Thomas Hires",Provost,Alberta,Canada,"North America","1960-11-25 00:00:00"
256837,Male,"Emmett Irving",Timmins,Ontario,Canada,"North America","1964-07-25 00:00:00"
257031,Female,"Raquel Coughlan",SACKVILLE,"Nova Scotia",Canada,"North America","1998-05-23 00:00:00"
257225,Male,"Samuel Oubre",Oakville,Ontario,Canada,"North America","1936-03-13 00:00:00"
257471,Male,"Simon Moten","Thunder Bay",Ontario,Canada,"North America","1976-01-25 00:00:00"
